data,ano,mes,gestora,pos_brl_mil,pos_usd_mil,ptax,data_preco_b3,preco_itub4_brl,qtd_itub4,qtd_direta,qtd_cedida,qtd_obrig,valor_direta_mil,valor_cedida_mil,valor_obrig_mil,n_fundos_itub4,pl_mil,n_fundos_gestora,peso_itub4,delta_pos_brl_mil,delta_pos_usd_mil,delta_qtd_itub4
2018-08-31,2018,8,Claritas Investimentos,47028.3042447491,11372.4044796627,4.1353,2018-08-31,42.27,1112569.29843267,584519.846004069,528078.413686222,-28.9612576180587,24707.653890592,22321.8745465166,-1.22419235951534,5,1604760.41,9,0.0293054987845501,14524.7242142468,2716.09405048951,390267.519977065
2018-09-28,2018,9,Claritas Investimentos,48364.328427186,12079.3047846315,4.0039,2018-09-28,44.13,1095951.24466771,578083.162731205,517960.680078628,-92.5981421240757,25510.8099713281,22857.6048118698,-4.08635601193546,4,1556178.31,9,0.0310789117907613,1336.02418243685,706.900304968787,-16618.0537649652
2018-10-31,2018,10,Claritas Investimentos,50540.9950186837,13594.694305265,3.7177,2018-10-31,49.25,1026213.09682607,512862.860001562,513467.045793688,-116.808969184514,25258.4958550769,25288.2520053391,-5.75284173233732,5,1896050.56,10,0.0266559321174873,2176.66659149775,1515.38952063353,-69738.1478416431
2018-11-30,2018,11,Claritas Investimentos,50824.7121210372,13155.7766989458,3.8633,2018-11-30,36.02,1411013.66243857,938168.002331497,473037.904588174,-192.244481104213,33792.8114439805,17038.825323266,-6.92464620937374,5,1938096.44,10,0.0262240366743758,283.717102353447,-438.917606319246,384800.565612501
2018-12-31,2018,12,Claritas Investimentos,67840.7646486174,17508.1977517852,3.8748,2018-12-28,35.5,1911007.45489063,1245365.192087,665803.085016762,-160.822213129387,44210.4643190884,23636.009518095,-5.70918856609323,7,2056216.38,13,0.0329930085707309,17016.0525275802,4352.42105283946,499993.792452064
2019-01-31,2019,1,Claritas Investimentos,67457.6521890833,18471.9330181777,3.6519,2019-01-31,38.78,1739495.93061071,1733142.60714079,7191.86809416354,-838.544624245875,67211.2703049199,278.900644691662,-32.518760528255,7,2196311.88,13,0.030714058783438,-383.112459534095,963.735266392516,-171511.524279922
2019-02-28,2019,2,Claritas Investimentos,61204.414860591,16371.3828702932,3.7385,2019-02-28,35.23,1737281.1484698,1733826.25610993,3467.56617351083,-12.6738136464096,61082.699002753,122.162356292787,-0.446498454763011,7,2235936.51,13,0.0273730558031771,-6253.23732849224,-2100.55014788456,-2214.78214090876
2019-03-29,2019,3,Claritas Investimentos,54920.8695592247,14094.2001075845,3.8967,2019-03-29,34.43,1595145.79027664,1590670.27164136,4500.41857962609,-24.8999443491959,54766.7774526121,154.949411696526,-0.857305083942816,7,2297745.44,13,0.0239020687858376,-6283.54530136637,-2277.18276270864,-142135.358193161
2019-04-30,2019,4,Claritas Investimentos,55419.0725009576,14046.8589209839,3.9453,2019-04-30,33.83,1638163.53830794,1634478.22026358,4730.97395757691,-1045.65591321433,55294.3981915168,160.048848984827,-35.3745395440409,7,2299358.33,13,0.0241019730495671,498.202941732961,-47.3411866006754,43017.7480313019
2019-05-31,2019,5,Claritas Investimentos,48247.6867992999,12243.430557845,3.9407,2019-05-31,35,1378505.33712285,1374763.83112663,6085.53114249036,-2344.0251462634,48116.7340894319,212.993589987163,-82.0408801192191,8,2263049.72,14,0.0213197643749956,-7171.38570165775,-1803.42836313884,-259658.201185087
2019-06-28,2019,6,Claritas Investimentos,42953.6267999657,11208.6077970789,3.8322,2019-06-28,36.26,1184600.8494199,1176153.06168387,8552.4383831094,-104.650647074058,42647.3100166571,310.111415771547,-3.79463246290533,8,2363008.49,14,0.0181775169161435,-5294.05999933413,-1034.82276076612,-193904.487702949
2019-07-31,2019,7,Claritas Investimentos,31685.66398105,8416.07054132911,3.7649,2019-07-31,34.82,909984.606003733,903380.066398731,6723.71505526819,-119.175450266681,31455.6939120038,234.119758224438,-4.14968917828585,8,2609992.01,14,0.0121401383068027,-11267.9628189158,-2792.53725574978,-274616.243416172
2019-08-30,2019,8,Claritas Investimentos,33619.2525773405,8123.53572002911,4.1385,2019-08-30,33.94,990549.575054227,984921.061852244,7569.6711159043,-1941.15791392074,33428.2208392651,256.914637673792,-65.8828995984699,9,2917975.4,16,0.0115214311187615,1933.5885962905,-292.534821300001,80564.9690504946
2019-09-30,2019,9,Claritas Investimentos,82331.1786855834,19770.2378939543,4.1644,2019-09-30,35.03,2350304.84400752,2348666.78339594,4090.42862676045,-2452.36801517903,82273.7974223597,143.287714795419,-85.9064515717216,9,2966732.38,17,0.0277514679923989,48711.9261082429,11646.7021739252,1359755.26895329
2019-10-31,2019,10,Claritas Investimentos,102897.426430654,25698.0161411189,4.0041,2019-10-31,36.23,2840116.65555215,2832387.83583975,11915.7585884713,-4186.93887608044,102617.411292474,431.707933660316,-151.692795480394,9,3029278.35,17,0.0339676366916412,20566.2477450708,5927.77824716457,489811.811544626
2019-11-29,2019,11,Claritas Investimentos,86401.1677049045,20454.8218998354,4.224,2019-11-29,34.8,2482792.17542829,2480190.24473262,2805.73027281334,-203.79957713896,86310.6205166951,97.6394134939041,-7.0922252844358,9,3128390.77,17,0.0276184064131172,-16496.2587257497,-5243.19424128355,-357324.480123854
2019-12-31,2019,12,Claritas Investimentos,73735.052281512,18293.3615207066,4.0307,2019-12-30,37.1,1987467.7164828,1978263.81924864,11488.4772816283,-2284.58004746287,73393.5876941244,426.222507148411,-84.7579197608726,9,3326953.41,17,0.022162935032358,-12666.1154233926,-2161.46037912878,-495324.458945489
2020-01-31,2020,1,Claritas Investimentos,66492.8122467729,15573.9108201834,4.2695,2020-01-31,32.82,2025984.52915213,2027503.7473785,10869.8867225276,-12389.1049489024,66542.6729889625,356.749682233357,-406.610424422976,9,3479065.01,17,0.0191122649492465,-7242.24003473908,-2719.4507005232,38516.8126693273
2020-02-28,2020,2,Claritas Investimentos,57958.7969159559,12883.4545348558,4.4987,2020-02-28,32,1811212.40362362,1825590.82110325,8246.84973966587,-22625.2672192963,58418.906275304,263.899191669308,-724.008551017482,8,3445400.11,16,0.0168220801838762,-8534.01533081705,-2690.45628532756,-214772.12552851
2020-03-31,2020,3,Claritas Investimentos,65001.3043907831,12503.3766885535,5.1987,2020-03-31,23.09,2815127.95109498,2813736.89293575,4455.8373538664,-3064.77919463614,64969.1848578865,102.885284500775,-70.7657516041485,10,3313220.94,17,0.0196187654152587,7042.50747482722,-380.077846302314,1003915.54747136
2020-04-30,2020,4,Claritas Investimentos,52773.978459219,9724.33728749198,5.427,2020-04-30,22.77,2317697.78037852,2316977.30480548,2456.9759695584,-1736.50039651514,52757.5732304208,55.9453428268448,-39.5401140286498,9,3624907.1,17,0.0145587119899484,-12227.3259315641,-2779.03940106151,-497430.170716455
2020-05-29,2020,5,Claritas Investimentos,40117.2798857156,7393.11867860524,5.4263,2020-05-29,23.04,1741201.38392863,1736760.65947592,6886.93608922506,-2446.21163651803,40014.9655943252,158.675007495745,-56.3607161053755,9,3991563.55,17,0.010050517643823,-12656.6985735034,-2331.21860888675,-576496.396449895
2020-06-30,2020,6,Claritas Investimentos,44286.8130927137,8087.43847565991,5.476,2020-06-30,25.45,1740149.82682568,1737824.91202915,3860.02852309116,-1535.11372656148,44227.644011142,98.2377259126701,-39.0686443409896,9,4513360.62,17,0.00981238080034333,4169.53320699805,694.31979705467,-1051.55710294493
2020-07-31,2020,7,Claritas Investimentos,43137.6664319912,8290.44383986917,5.2033,2020-07-31,26.89,1604227.08932656,1588808.08753533,18159.3501960164,-2740.34840478494,42723.049473825,488.304926770882,-73.687968604667,9,5219072.01,17,0.00826539015927301,-1149.14666072244,203.005364209257,-135922.737499123
2020-08-31,2020,8,Claritas Investimentos,22428.7378436379,4099.34345468862,5.4713,2020-08-31,23.55,952388.018838126,942522.379212062,10879.4300041383,-1013.79037807443,22196.4020304441,256.210576597457,-23.8747634036529,9,5636740.55,17,0.00397902611352901,-20708.9285883534,-4191.10038518054,-651839.070488436
2020-09-30,2020,9,Claritas Investimentos,23022.146981973,4081.43439324429,5.6407,2020-09-30,22.5,1023206.53253214,1004514.3955709,28269.8816296933,-9577.74466845723,22601.5739003452,636.072336668099,-215.499255040288,9,5477481.05,17,0.00420305369782576,593.409138335181,-17.9090614443371,70818.5136940095
2020-10-30,2020,10,Claritas Investimentos,31841.9789846964,5516.81953371502,5.7718,2020-10-30,23.48,1356131.98401603,1398379.57049871,16175.0929237345,-58422.6794064183,32833.9523153098,379.791181849286,-1371.7645124627,9,5367651.6,17,0.0059321992851951,8819.83200272331,1435.38514047073,332925.451483894
2020-11-30,2020,11,Claritas Investimentos,45226.6293630887,8482.59079901134,5.3317,2020-11-30,28.56,1583565.45388966,1597248.81101666,4606.26853668273,-18289.6256636838,45617.4260426359,131.555029407659,-522.35170895481,9,5518662.76,17,0.00819521527767512,13384.6503783924,2965.77126529632,227433.469873633
2020-12-31,2020,12,Claritas Investimentos,47830.9932934516,9204.10901022795,5.1967,2020-12-30,31.63,1512203.392142,1507247.97836989,17163.3139920246,-12207.9002199078,47674.2535558395,542.875621567738,-386.135883955684,9,5568135.62,17,0.00859012720912347,2604.36393036283,721.518211216611,-71362.0617476581
2021-01-29,2021,1,Claritas Investimentos,42747.8140402205,7806.53664972342,5.4759,2021-01-29,28.34,1508391.46225196,1505778.28663314,7781.15070211168,-5167.97508329174,42673.7566431831,220.517810897845,-146.460413860488,9,5383868.66,17,0.00793998084645336,-5083.17925323108,-1397.57236050453,-3811.9298900459
